거래ID,거래일시,고객ID,고객연령,고객성별,고객지역,제품코드,제품명,카테고리,수량,단가,총금액,결제방법,할인율,마케팅채널,판매사원ID
TXN007042,2025-05-02 17:56:50,CUST0340,34,여성,부천,PRD004,스마트폰 Galaxy S24,전자제품,1,700000,665000,신용카드,5,TV광고,EMP025
TXN007043,2025-03-23 09:06:07,CUST1706,49,남성,하남,PRD009,프로틴 파우더,건강식품,1,100000,100000,카드,0,지인추천,EMP036
TXN007044,2025-04-24 11:42:04,CUST2722,28,여성,대전,PRD009,프로틴 파우더,건강식품,2,100000,200000,카드,0,유튜브,EMP041
TXN007045,2025-05-13 12:46:44,CUST3087,29,남성,김포,PRD001,화장품 세트,뷰티,1,100000,100000,카드,0,쿠팡,EMP026
TXN007046,2025-02-15 10:42:15,CUST2648,65,남성,성남,PRD006,블루투스 스피커,전자제품,1,150000,150000,카드,0,유튜브,EMP015
TXN007047,2025-04-27 15:47:35,CUST1143,59,여성,의정부,PRD006,블루투스 스피커,전자제품,1,150000,112500,신용카드,25,인스타그램,EMP012
TXN007048,2025-04-14 11:57:03,CUST4814,64,남성,김포,PRD003,운동화 Nike Air Max,의류/신발,4,100000,400000,신용카드,0,온라인몰,EMP015
TXN007049,2025-05-07 15:30:53,CUST1897,58,남성,대구,PRD006,블루투스 스피커,전자제품,1,150000,150000,할부,0,헬스장추천,EMP021
TXN007050,2025-03-23 17:18:57,CUST4444,46,남성,부천,PRD007,커피머신 Nespresso,가전제품,1,300000,300000,할부,0,카페추천,EMP032
TXN007051,2025-04-12 12:01:34,CUST1457,44,여성,하남,PRD001,화장품 세트,뷰티,2,100000,170000,카드,15,헬스장추천,EMP016
TXN007052,2025-04-04 18:29:53,CUST3552,46,여성,수원,PRD006,블루투스 스피커,전자제품,2,150000,300000,신용카드,0,유튜브,EMP045
TXN007053,2025-04-17 11:33:54,CUST3844,35,여성,안산,PRD001,화장품 세트,뷰티,1,100000,90000,현금,10,카카오톡,EMP034
TXN007054,2025-06-13 21:54:13,CUST3063,55,여성,의정부,PRD008,노트북 MacBook Air,전자제품,1,2100000,1890000,현금,10,네이버쇼핑,EMP042
TXN007055,2025-05-25 09:55:23,CUST0134,21,남성,구리,PRD002,무선이어폰 AirPods,전자제품,1,200000,170000,할부,15,네이버블로그,EMP025
TXN007056,2025-04-10 17:20:02,CUST1542,27,여성,부천,PRD008,노트북 MacBook Air,전자제품,1,2100000,2100000,현금,0,온라인몰,EMP017
TXN007057,2025-04-23 15:38:54,CUST4949,49,여성,시흥,PRD002,무선이어폰 AirPods,전자제품,1,200000,200000,카드,0,페이스북,EMP019
TXN007058,2025-04-17 20:28:00,CUST4363,50,남성,부천,PRD007,커피머신 Nespresso,가전제품,1,300000,300000,신용카드,0,인스타그램,EMP007
TXN007059,2025-05-18 17:36:47,CUST2444,37,남성,구리,PRD001,화장품 세트,뷰티,2,100000,190000,할부,5,네이버쇼핑,EMP002
TXN007060,2025-05-16 18:53:40,CUST4097,41,남성,고양,PRD006,블루투스 스피커,전자제품,2,150000,300000,카드,0,카페추천,EMP035
TXN007061,2025-05-13 18:02:48,CUST4144,43,여성,대전,PRD006,블루투스 스피커,전자제품,1,150000,150000,할부,0,인스타그램,EMP027
TXN007062,2025-04-06 18:27:04,CUST3258,37,남성,평택,PRD009,프로틴 파우더,건강식품,1,100000,85000,신용카드,15,구글광고,EMP026
TXN007063,2025-05-21 13:55:18,CUST3195,57,남성,부산,PRD001,화장품 세트,뷰티,1,100000,90000,할부,10,인플루언서,EMP011
TXN007064,2025-04-02 20:30:33,CUST0889,25,여성,의정부,PRD002,무선이어폰 AirPods,전자제품,1,200000,160000,카드,20,구글광고,EMP017
TXN007065,2025-04-24 18:03:36,CUST2339,54,남성,안양,PRD001,화장품 세트,뷰티,2,100000,200000,현금,0,블로그,EMP017
TXN007066,2025-03-28 19:27:26,CUST2378,19,남성,구리,PRD008,노트북 MacBook Air,전자제품,1,2100000,1680000,할부,20,학교할인,EMP021
TXN007067,2025-03-14 16:38:46,CUST0122,46,남성,인천,PRD006,블루투스 스피커,전자제품,2,150000,270000,할부,10,인스타그램,EMP006
TXN007068,2025-01-21 21:39:03,CUST3458,57,남성,김포,PRD008,노트북 MacBook Air,전자제품,3,2100000,6300000,신용카드,0,인스타그램,EMP042
TXN007069,2025-05-03 11:42:17,CUST3260,40,남성,구리,PRD001,화장품 세트,뷰티,2,100000,200000,할부,0,온라인몰,EMP001
TXN007070,2025-05-08 21:56:24,CUST1353,30,남성,광주,PRD002,무선이어폰 AirPods,전자제품,1,200000,200000,현금,0,네이버블로그,EMP043
TXN007071,2025-05-26 14:10:01,CUST4438,44,남성,안양,PRD002,무선이어폰 AirPods,전자제품,3,200000,510000,카드,15,인플루언서,EMP013
TXN007072,2025-05-06 19:06:47,CUST4883,62,남성,구리,PRD001,화장품 세트,뷰티,1,100000,90000,할부,10,카페추천,EMP047
TXN007073,2025-02-14 12:54:35,CUST1858,62,여성,시흥,PRD010,책상 IKEA,가구,1,300000,270000,현금,10,네이버블로그,EMP004
TXN007074,2025-05-19 13:50:02,CUST1122,25,여성,광주,PRD001,화장품 세트,뷰티,3,100000,300000,신용카드,0,지인추천,EMP020
TXN007075,2025-05-05 12:45:32,CUST0943,42,남성,고양,PRD002,무선이어폰 AirPods,전자제품,1,200000,200000,할부,0,헬스장추천,EMP040
TXN007076,2025-03-10 18:49:52,CUST4134,26,남성,울산,PRD003,운동화 Nike Air Max,의류/신발,1,100000,80000,신용카드,20,온라인광고,EMP002
TXN007077,2025-03-28 12:58:37,CUST4579,33,남성,성남,PRD001,화장품 세트,뷰티,1,100000,90000,신용카드,10,구글광고,EMP005
TXN007078,2025-05-14 18:29:36,CUST4966,58,남성,광주,PRD001,화장품 세트,뷰티,1,100000,100000,카드,0,유튜브,EMP027
TXN007079,2025-04-19 12:46:03,CUST1192,51,남성,울산,PRD006,블루투스 스피커,전자제품,1,150000,135000,현금,10,유튜브,EMP003
TXN007080,2025-03-30 10:54:48,CUST3744,36,남성,인천,PRD005,요가매트,스포츠용품,1,50000,37500,할부,25,인플루언서,EMP032
TXN007081,2025-04-15 20:56:25,CUST3530,31,남성,시흥,PRD006,블루투스 스피커,전자제품,2,150000,255000,신용카드,15,유튜브,EMP048
TXN007082,2025-05-11 09:42:46,CUST0793,64,여성,성남,PRD008,노트북 MacBook Air,전자제품,2,2100000,2940000,신용카드,30,학교할인,EMP028
TXN007083,2025-05-09 12:53:24,CUST1878,42,여성,수원,PRD003,운동화 Nike Air Max,의류/신발,4,100000,400000,카드,0,카카오톡,EMP027
TXN007084,2025-02-23 20:09:57,CUST3340,21,여성,용인,PRD008,노트북 MacBook Air,전자제품,1,2100000,1680000,신용카드,20,매장방문,EMP004
TXN007085,2025-05-17 09:42:30,CUST1445,27,남성,하남,PRD006,블루투스 스피커,전자제품,3,150000,450000,할부,0,쿠팡,EMP003
TXN007086,2025-01-28 10:08:02,CUST1953,37,남성,시흥,PRD010,책상 IKEA,가구,1,300000,300000,카드,0,TV광고,EMP013
TXN007087,2025-02-13 11:31:12,CUST1216,58,남성,하남,PRD005,요가매트,스포츠용품,1,50000,50000,현금,0,유튜브,EMP036
TXN007088,2025-02-07 13:58:57,CUST0443,64,여성,성남,PRD004,스마트폰 Galaxy S24,전자제품,4,700000,2800000,현금,0,쿠팡,EMP031
TXN007089,2025-04-12 17:14:46,CUST1536,43,남성,김포,PRD002,무선이어폰 AirPods,전자제품,2,200000,400000,신용카드,0,인플루언서,EMP048
TXN007090,2025-03-31 18:18:03,CUST3958,40,여성,시흥,PRD001,화장품 세트,뷰티,1,100000,95000,현금,5,TV광고,EMP046
TXN007091,2025-04-16 09:13:29,CUST1376,37,남성,서울,PRD002,무선이어폰 AirPods,전자제품,1,200000,160000,카드,20,헬스장추천,EMP025
TXN007092,2025-05-04 21:04:36,CUST3177,54,여성,의정부,PRD003,운동화 Nike Air Max,의류/신발,3,100000,240000,카드,20,카카오톡,EMP006
TXN007093,2025-04-23 18:34:30,CUST0579,26,남성,안산,PRD009,프로틴 파우더,건강식품,1,100000,100000,할부,0,크로스핏,EMP049
TXN007094,2025-04-15 14:47:33,CUST4883,34,여성,안양,PRD001,화장품 세트,뷰티,1,100000,95000,현금,5,구글광고,EMP021
TXN007095,2025-05-30 11:16:46,CUST1131,33,남성,구리,PRD001,화장품 세트,뷰티,5,100000,450000,신용카드,10,블로그,EMP033
TXN007096,2025-04-29 12:38:56,CUST3106,49,남성,대구,PRD001,화장품 세트,뷰티,2,100000,190000,할부,5,유튜브,EMP031
TXN007097,2025-02-29 17:02:59,CUST3107,27,여성,평택,PRD002,무선이어폰 AirPods,전자제품,3,200000,600000,신용카드,0,TV광고,EMP030
TXN007098,2025-05-18 13:57:02,CUST4857,39,남성,구리,PRD006,블루투스 스피커,전자제품,1,150000,105000,현금,30,카카오톡,EMP013
TXN007099,2025-04-08 16:03:05,CUST3417,27,남성,성남,PRD006,블루투스 스피커,전자제품,5,150000,750000,현금,0,인플루언서,EMP031
TXN007100,2025-01-29 14:20:55,CUST4003,32,여성,고양,PRD006,블루투스 스피커,전자제품,4,150000,570000,현금,5,카페추천,EMP041
TXN007101,2025-04-13 11:17:50,CUST3766,62,여성,인천,PRD001,화장품 세트,뷰티,3,100000,300000,신용카드,0,쿠팡,EMP022
TXN007102,2025-06-12 20:13:46,CUST0724,28,남성,의정부,PRD005,요가매트,스포츠용품,1,50000,47500,할부,5,유튜브,EMP031
TXN007103,2025-05-20 20:14:01,CUST3876,44,남성,김포,PRD004,스마트폰 Galaxy S24,전자제품,1,700000,700000,카드,0,지인추천,EMP028
TXN007104,2025-05-30 17:03:44,CUST4674,34,남성,성남,PRD006,블루투스 스피커,전자제품,1,150000,105000,카드,30,카페추천,EMP020
TXN007105,2025-06-14 21:58:10,CUST3409,59,여성,인천,PRD001,화장품 세트,뷰티,4,100000,400000,신용카드,0,블로그,EMP019
TXN007106,2025-03-09 12:04:10,CUST0551,45,여성,광주,PRD003,운동화 Nike Air Max,의류/신발,2,100000,190000,현금,5,페이스북,EMP004
TXN007107,2025-04-19 13:19:14,CUST3801,33,남성,인천,PRD003,운동화 Nike Air Max,의류/신발,1,100000,95000,신용카드,5,유튜브,EMP025
TXN007108,2025-05-12 12:04:02,CUST1613,56,남성,의정부,PRD008,노트북 MacBook Air,전자제품,1,2100000,1995000,할부,5,지인추천,EMP023
TXN007109,2025-03-20 12:56:50,CUST0155,41,남성,대구,PRD002,무선이어폰 AirPods,전자제품,1,200000,200000,카드,0,구글광고,EMP046
TXN007110,2025-04-16 15:49:08,CUST0690,25,여성,평택,PRD002,무선이어폰 AirPods,전자제품,1,200000,200000,신용카드,0,인플루언서,EMP042
TXN007111,2025-05-21 13:59:33,CUST0114,63,여성,하남,PRD009,프로틴 파우더,건강식품,1,100000,100000,현금,0,지인추천,EMP015
TXN007112,2025-06-10 21:13:31,CUST4188,31,여성,부산,PRD001,화장품 세트,뷰티,1,100000,100000,현금,0,헬스장추천,EMP015
TXN007113,2025-01-11 15:55:56,CUST4491,22,남성,서울,PRD001,화장품 세트,뷰티,1,100000,100000,카드,0,학교할인,EMP046
TXN007114,2025-04-05 14:10:46,CUST4792,29,여성,시흥,PRD002,무선이어폰 AirPods,전자제품,2,200000,320000,현금,20,네이버쇼핑,EMP030
TXN007115,2025-04-12 09:01:53,CUST2452,41,여성,울산,PRD006,블루투스 스피커,전자제품,2,150000,300000,현금,0,헬스장추천,EMP026
TXN007116,2025-04-04 20:23:58,CUST0131,31,여성,울산,PRD001,화장품 세트,뷰티,4,100000,400000,신용카드,0,인스타그램,EMP021
TXN007117,2025-05-23 18:26:24,CUST4947,47,남성,고양,PRD004,스마트폰 Galaxy S24,전자제품,4,700000,2800000,카드,0,블로그,EMP036
TXN007118,2025-05-25 12:05:44,CUST3622,53,여성,시흥,PRD006,블루투스 스피커,전자제품,1,150000,142500,현금,5,지인추천,EMP021
TXN007119,2025-06-23 21:48:53,CUST4954,60,남성,안산,PRD002,무선이어폰 AirPods,전자제품,1,200000,200000,현금,0,온라인광고,EMP035
TXN007120,2025-03-18 18:21:37,CUST0474,49,여성,김포,PRD001,화장품 세트,뷰티,1,100000,100000,카드,0,온라인광고,EMP050
TXN007121,2025-01-27 17:59:34,CUST1791,18,남성,인천,PRD003,운동화 Nike Air Max,의류/신발,1,100000,95000,카드,5,카페추천,EMP034
TXN007122,2025-02-16 21:28:33,CUST1289,58,남성,대전,PRD001,화장품 세트,뷰티,1,100000,80000,카드,20,TV광고,EMP011
TXN007123,2025-04-25 10:31:53,CUST1594,44,남성,광주,PRD006,블루투스 스피커,전자제품,1,150000,150000,현금,0,TV광고,EMP014
TXN007124,2025-04-22 19:01:52,CUST1656,57,여성,부산,PRD003,운동화 Nike Air Max,의류/신발,1,100000,95000,신용카드,5,지인추천,EMP046
TXN007125,2025-05-23 20:29:19,CUST3063,63,여성,서울,PRD007,커피머신 Nespresso,가전제품,4,300000,1140000,할부,5,네이버블로그,EMP027
TXN007126,2025-03-07 09:05:23,CUST3574,63,남성,서울,PRD001,화장품 세트,뷰티,5,100000,500000,카드,0,TV광고,EMP041
TXN007127,2025-03-22 12:27:28,CUST0057,33,여성,시흥,PRD003,운동화 Nike Air Max,의류/신발,2,100000,160000,현금,20,페이스북,EMP038
TXN007128,2025-05-05 12:43:06,CUST1637,21,남성,부산,PRD007,커피머신 Nespresso,가전제품,1,300000,300000,카드,0,매장방문,EMP021
TXN007129,2025-05-10 20:16:39,CUST4090,31,남성,부산,PRD009,프로틴 파우더,건강식품,1,100000,80000,카드,20,지인추천,EMP019
TXN007130,2025-05-06 19:33:59,CUST3353,58,남성,서울,PRD007,커피머신 Nespresso,가전제품,1,300000,270000,현금,10,온라인몰,EMP040
TXN007131,2025-02-29 21:54:48,CUST2687,61,남성,인천,PRD001,화장품 세트,뷰티,1,100000,100000,현금,0,크로스핏,EMP045
TXN007132,2025-04-06 09:29:03,CUST1907,40,남성,대구,PRD002,무선이어폰 AirPods,전자제품,1,200000,200000,신용카드,0,크로스핏,EMP015
TXN007133,2025-05-24 17:18:19,CUST0219,61,여성,용인,PRD002,무선이어폰 AirPods,전자제품,1,200000,180000,신용카드,10,TV광고,EMP025
TXN007134,2025-04-07 17:19:33,CUST3726,45,여성,수원,PRD003,운동화 Nike Air Max,의류/신발,4,100000,400000,신용카드,0,매장방문,EMP013
TXN007135,2025-06-19 14:05:51,CUST0582,22,여성,부산,PRD005,요가매트,스포츠용품,1,50000,35000,현금,30,쿠팡,EMP048
TXN007136,2025-05-08 16:22:50,CUST4576,29,여성,인천,PRD008,노트북 MacBook Air,전자제품,1,2100000,1995000,카드,5,매장방문,EMP019
TXN007137,2025-02-25 13:34:10,CUST0370,54,여성,고양,PRD003,운동화 Nike Air Max,의류/신발,2,100000,170000,현금,15,온라인광고,EMP007
TXN007138,2025-04-19 18:10:58,CUST4870,37,남성,서울,PRD005,요가매트,스포츠용품,1,50000,40000,현금,20,카페추천,EMP020
TXN007139,2025-04-04 18:36:16,CUST4746,63,여성,수원,PRD001,화장품 세트,뷰티,1,100000,100000,현금,0,인플루언서,EMP010
TXN007140,2025-04-22 18:14:19,CUST4103,43,여성,구리,PRD001,화장품 세트,뷰티,1,100000,95000,할부,5,학교할인,EMP029
TXN007141,2025-05-13 19:28:37,CUST1887,23,여성,울산,PRD009,프로틴 파우더,건강식품,1,100000,100000,카드,0,구글광고,EMP030
TXN007142,2025-06-13 16:13:13,CUST2519,47,남성,고양,PRD001,화장품 세트,뷰티,1,100000,75000,현금,25,네이버블로그,EMP015
TXN007143,2025-04-13 17:52:06,CUST2620,42,여성,성남,PRD001,화장품 세트,뷰티,1,100000,100000,카드,0,구글광고,EMP048
TXN007144,2025-01-28 19:19:53,CUST0343,48,여성,부천,PRD004,스마트폰 Galaxy S24,전자제품,1,700000,700000,카드,0,네이버블로그,EMP007
TXN007145,2025-04-23 09:38:49,CUST1077,44,여성,부천,PRD001,화장품 세트,뷰티,1,100000,100000,할부,0,블로그,EMP037
TXN007146,2025-03-19 14:42:35,CUST0215,57,남성,평택,PRD007,커피머신 Nespresso,가전제품,1,300000,300000,신용카드,0,학교할인,EMP029
TXN007147,2025-01-29 10:51:07,CUST1834,55,여성,인천,PRD001,화장품 세트,뷰티,1,100000,100000,현금,0,헬스장추천,EMP033
TXN007148,2025-05-22 11:57:21,CUST4120,62,여성,시흥,PRD004,스마트폰 Galaxy S24,전자제품,3,700000,1995000,할부,5,헬스장추천,EMP029
TXN007149,2025-03-11 18:44:36,CUST4015,34,남성,부산,PRD008,노트북 MacBook Air,전자제품,1,2100000,1785000,할부,15,학교할인,EMP021
TXN007150,2025-05-26 11:37:35,CUST0769,49,남성,안양,PRD010,책상 IKEA,가구,3,300000,900000,신용카드,0,블로그,EMP030
TXN007151,2025-04-17 18:38:45,CUST1660,30,남성,성남,PRD002,무선이어폰 AirPods,전자제품,1,200000,200000,신용카드,0,TV광고,EMP017
TXN007152,2025-02-23 12:51:07,CUST2069,22,여성,의정부,PRD009,프로틴 파우더,건강식품,2,100000,170000,카드,15,유튜브,EMP027
TXN007153,2025-04-30 11:40:52,CUST0264,31,여성,광주,PRD004,스마트폰 Galaxy S24,전자제품,1,700000,700000,현금,0,카카오톡,EMP020
TXN007154,2025-05-04 13:52:31,CUST2274,44,남성,인천,PRD009,프로틴 파우더,건강식품,1,100000,95000,현금,5,유튜브,EMP021
TXN007155,2025-06-05 11:24:12,CUST3924,61,여성,김포,PRD006,블루투스 스피커,전자제품,1,150000,150000,신용카드,0,온라인광고,EMP040
TXN007156,2025-04-10 17:04:37,CUST3578,23,남성,부산,PRD009,프로틴 파우더,건강식품,1,100000,95000,카드,5,지인추천,EMP006
TXN007157,2025-03-10 17:36:22,CUST3980,42,여성,안산,PRD006,블루투스 스피커,전자제품,1,150000,150000,카드,0,TV광고,EMP012
TXN007158,2025-04-02 17:18:18,CUST2264,57,남성,평택,PRD003,운동화 Nike Air Max,의류/신발,1,100000,95000,할부,5,인플루언서,EMP048
TXN007159,2025-02-04 13:16:08,CUST1823,44,여성,평택,PRD001,화장품 세트,뷰티,1,100000,100000,현금,0,카페추천,EMP006
TXN007160,2025-06-06 10:19:19,CUST1261,19,여성,안산,PRD009,프로틴 파우더,건강식품,1,100000,90000,카드,10,지인추천,EMP024
TXN007161,2025-04-25 11:08:22,CUST2054,33,남성,용인,PRD003,운동화 Nike Air Max,의류/신발,1,100000,100000,현금,0,매장방문,EMP047
TXN007162,2025-04-21 09:11:20,CUST3486,63,남성,용인,PRD008,노트북 MacBook Air,전자제품,2,2100000,4200000,카드,0,카카오톡,EMP028
TXN007163,2025-06-03 21:56:02,CUST2354,61,여성,서울,PRD001,화장품 세트,뷰티,1,100000,75000,현금,25,네이버블로그,EMP021
TXN007164,2025-05-20 12:11:35,CUST2231,62,남성,시흥,PRD001,화장품 세트,뷰티,1,100000,80000,할부,20,크로스핏,EMP001
TXN007165,2025-06-09 16:58:04,CUST1871,41,여성,부천,PRD001,화장품 세트,뷰티,3,100000,270000,할부,10,구글광고,EMP036
TXN007166,2025-03-25 10:08:35,CUST4682,43,남성,부천,PRD006,블루투스 스피커,전자제품,1,150000,150000,카드,0,매장방문,EMP024
TXN007167,2025-04-20 20:35:08,CUST1744,58,남성,평택,PRD004,스마트폰 Galaxy S24,전자제품,1,700000,700000,현금,0,블로그,EMP044
TXN007168,2025-04-28 12:00:10,CUST3854,42,여성,서울,PRD006,블루투스 스피커,전자제품,1,150000,112500,카드,25,카페추천,EMP027
TXN007169,2025-04-27 13:50:37,CUST3390,38,남성,인천,PRD004,스마트폰 Galaxy S24,전자제품,3,700000,1890000,신용카드,10,카카오톡,EMP016
TXN007170,2025-03-19 14:54:38,CUST1437,19,남성,고양,PRD005,요가매트,스포츠용품,1,50000,37500,현금,25,인스타그램,EMP009
TXN007171,2025-04-17 16:05:43,CUST1982,49,여성,인천,PRD009,프로틴 파우더,건강식품,1,100000,95000,현금,5,블로그,EMP016
TXN007172,2025-05-01 09:51:26,CUST0837,57,여성,용인,PRD002,무선이어폰 AirPods,전자제품,1,200000,200000,카드,0,네이버블로그,EMP049
TXN007173,2025-03-23 09:11:34,CUST0816,43,여성,하남,PRD001,화장품 세트,뷰티,1,100000,100000,신용카드,0,쿠팡,EMP048
TXN007174,2025-04-07 11:14:08,CUST4958,51,여성,김포,PRD007,커피머신 Nespresso,가전제품,5,300000,1425000,신용카드,5,지인추천,EMP016
TXN007175,2025-04-01 10:55:38,CUST2538,36,여성,하남,PRD003,운동화 Nike Air Max,의류/신발,1,100000,85000,할부,15,네이버쇼핑,EMP026
TXN007176,2025-06-01 18:44:25,CUST3237,62,남성,부산,PRD002,무선이어폰 AirPods,전자제품,1,200000,200000,신용카드,0,카페추천,EMP037
